project,bug_id,mutant_no,operator,from,to,class,line,code_context,status,killed
Time,11,153,COR,"&&(boolean,boolean)","LHS(boolean,boolean)",org.joda.time.tz.ZoneInfoCompiler,303,"                System.out.println(""*d* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()));
                return false;
            }

            if (nextKey == null || (nextKey.length() < 3 && !""??"".equals(nextKey))) {
                System.out.println(""*s* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC())
                                   + "", nameKey="" + nextKey);
                return false;
            }",LIVE,0
Time,11,154,COR,"&&(boolean,boolean)","RHS(boolean,boolean)",org.joda.time.tz.ZoneInfoCompiler,303,"                System.out.println(""*d* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()));
                return false;
            }

            if (nextKey == null || (nextKey.length() < 3 && !""??"".equals(nextKey))) {
                System.out.println(""*s* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC())
                                   + "", nameKey="" + nextKey);
                return false;
            }",EXC,1
Time,11,155,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.joda.time.tz.ZoneInfoCompiler,303,"                System.out.println(""*d* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()));
                return false;
            }

            if (nextKey == null || (nextKey.length() < 3 && !""??"".equals(nextKey))) {
                System.out.println(""*s* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC())
                                   + "", nameKey="" + nextKey);
                return false;
            }",LIVE,0
Time,11,156,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.joda.time.tz.ZoneInfoCompiler,303,"                System.out.println(""*d* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()));
                return false;
            }

            if (nextKey == null || (nextKey.length() < 3 && !""??"".equals(nextKey))) {
                System.out.println(""*s* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC())
                                   + "", nameKey="" + nextKey);
                return false;
            }",LIVE,0
Time,11,157,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.joda.time.tz.ZoneInfoCompiler,303,"                System.out.println(""*d* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()));
                return false;
            }

            if (nextKey == null || (nextKey.length() < 3 && !""??"".equals(nextKey))) {
                System.out.println(""*s* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC())
                                   + "", nameKey="" + nextKey);
                return false;
            }",LIVE,0
Time,11,158,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.joda.time.tz.ZoneInfoCompiler,303,"                System.out.println(""*d* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()));
                return false;
            }

            if (nextKey == null || (nextKey.length() < 3 && !""??"".equals(nextKey))) {
                System.out.println(""*s* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC())
                                   + "", nameKey="" + nextKey);
                return false;
            }",EXC,1
Time,11,159,STD,<CALL>,<NO-OP>,org.joda.time.tz.ZoneInfoCompiler,304,"                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()));
                return false;
            }

            if (nextKey == null || (nextKey.length() < 3 && !""??"".equals(nextKey))) {
                System.out.println(""*s* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC())
                                   + "", nameKey="" + nextKey);
                return false;
            }
",UNCOV,0
Time,11,160,LVR,FALSE,TRUE,org.joda.time.tz.ZoneInfoCompiler,308,"
            if (nextKey == null || (nextKey.length() < 3 && !""??"".equals(nextKey))) {
                System.out.println(""*s* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC())
                                   + "", nameKey="" + nextKey);
                return false;
            }

            transitions.add(Long.valueOf(millis));

            offset = nextOffset;
            key = nextKey;",UNCOV,0
Time,11,161,STD,<CALL>,<NO-OP>,org.joda.time.tz.ZoneInfoCompiler,311,"                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC())
                                   + "", nameKey="" + nextKey);
                return false;
            }

            transitions.add(Long.valueOf(millis));

            offset = nextOffset;
            key = nextKey;
        }

        // Now verify that reverse transitions match up.",LIVE,0
Time,11,162,STD,<ASSIGN>,<NO-OP>,org.joda.time.tz.ZoneInfoCompiler,313,"                                   + "", nameKey="" + nextKey);
                return false;
            }

            transitions.add(Long.valueOf(millis));

            offset = nextOffset;
            key = nextKey;
        }

        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);",LIVE,0
Time,11,163,STD,<ASSIGN>,<NO-OP>,org.joda.time.tz.ZoneInfoCompiler,314,"                return false;
            }

            transitions.add(Long.valueOf(millis));

            offset = nextOffset;
            key = nextKey;
        }

        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);",LIVE,0
Time,11,164,LVR,0,POS,org.joda.time.tz.ZoneInfoCompiler,319,"            offset = nextOffset;
            key = nextKey;
        }

        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;",LIVE,0
Time,11,165,LVR,0,NEG,org.joda.time.tz.ZoneInfoCompiler,319,"            offset = nextOffset;
            key = nextKey;
        }

        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;",EXC,1
Time,11,166,LVR,POS,0,org.joda.time.tz.ZoneInfoCompiler,319,"            offset = nextOffset;
            key = nextKey;
        }

        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;",LIVE,0
Time,11,167,LVR,POS,NEG,org.joda.time.tz.ZoneInfoCompiler,319,"            offset = nextOffset;
            key = nextKey;
        }

        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;",LIVE,0
Time,11,168,STD,<ASSIGN>,<NO-OP>,org.joda.time.tz.ZoneInfoCompiler,319,"            offset = nextOffset;
            key = nextKey;
        }

        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;",LIVE,0
Time,11,169,LVR,0,POS,org.joda.time.tz.ZoneInfoCompiler,320,"            key = nextKey;
        }

        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }",LIVE,0
Time,11,170,LVR,0,NEG,org.joda.time.tz.ZoneInfoCompiler,320,"            key = nextKey;
        }

        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }",LIVE,0
Time,11,171,LVR,POS,0,org.joda.time.tz.ZoneInfoCompiler,320,"            key = nextKey;
        }

        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }",LIVE,0
Time,11,172,LVR,POS,NEG,org.joda.time.tz.ZoneInfoCompiler,320,"            key = nextKey;
        }

        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }",LIVE,0
Time,11,173,STD,<ASSIGN>,<NO-OP>,org.joda.time.tz.ZoneInfoCompiler,320,"            key = nextKey;
        }

        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }",LIVE,0
Time,11,174,LVR,0,POS,org.joda.time.tz.ZoneInfoCompiler,322,"
        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;",LIVE,0
Time,11,175,LVR,0,NEG,org.joda.time.tz.ZoneInfoCompiler,322,"
        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;",LIVE,0
Time,11,176,ROR,">=(int,int)","==(int,int)",org.joda.time.tz.ZoneInfoCompiler,322,"
        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;",LIVE,0
Time,11,177,ROR,">=(int,int)",">(int,int)",org.joda.time.tz.ZoneInfoCompiler,322,"
        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;",LIVE,0
Time,11,178,ROR,">=(int,int)","TRUE(int,int)",org.joda.time.tz.ZoneInfoCompiler,322,"
        // Now verify that reverse transitions match up.

        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;",EXC,1
Time,11,179,ROR,"==(long,long)","<=(long,long)",org.joda.time.tz.ZoneInfoCompiler,324,"
        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;

            long trans = transitions.get(i).longValue();",LIVE,0
Time,11,180,ROR,"==(long,long)",">=(long,long)",org.joda.time.tz.ZoneInfoCompiler,324,"
        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;

            long trans = transitions.get(i).longValue();",LIVE,0
Time,11,181,ROR,"==(long,long)","FALSE(long,long)",org.joda.time.tz.ZoneInfoCompiler,324,"
        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;

            long trans = transitions.get(i).longValue();",LIVE,0
Time,11,182,ROR,"<(long,long)","!=(long,long)",org.joda.time.tz.ZoneInfoCompiler,324,"
        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;

            long trans = transitions.get(i).longValue();",LIVE,0
Time,11,183,ROR,"<(long,long)","<=(long,long)",org.joda.time.tz.ZoneInfoCompiler,324,"
        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;

            long trans = transitions.get(i).longValue();",LIVE,0
Time,11,184,ROR,"<(long,long)","FALSE(long,long)",org.joda.time.tz.ZoneInfoCompiler,324,"
        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;

            long trans = transitions.get(i).longValue();",LIVE,0
Time,11,185,COR,"||(boolean,boolean)","!=(boolean,boolean)",org.joda.time.tz.ZoneInfoCompiler,324,"
        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;

            long trans = transitions.get(i).longValue();",LIVE,0
Time,11,186,COR,"||(boolean,boolean)","LHS(boolean,boolean)",org.joda.time.tz.ZoneInfoCompiler,324,"
        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;

            long trans = transitions.get(i).longValue();",LIVE,0
Time,11,187,COR,"||(boolean,boolean)","RHS(boolean,boolean)",org.joda.time.tz.ZoneInfoCompiler,324,"
        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;

            long trans = transitions.get(i).longValue();",LIVE,0
Time,11,188,COR,"||(boolean,boolean)","TRUE(boolean,boolean)",org.joda.time.tz.ZoneInfoCompiler,324,"
        millis = ISOChronology.getInstanceUTC().year().set(0, 2050);
        end = ISOChronology.getInstanceUTC().year().set(0, 1850);

        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;

            long trans = transitions.get(i).longValue();",LIVE,0
Time,11,189,STD,<ASSIGN>,<NO-OP>,org.joda.time.tz.ZoneInfoCompiler,328,"        for (int i=transitions.size(); --i>= 0; ) {
            long prev = tz.previousTransition(millis);
            if (prev == millis || prev < end) {
                break;
            }

            millis = prev;

            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,",EXC,1
Time,11,190,LVR,POS,0,org.joda.time.tz.ZoneInfoCompiler,332,"            }

            millis = prev;

            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   ",EXC,1
Time,11,191,LVR,POS,NEG,org.joda.time.tz.ZoneInfoCompiler,332,"            }

            millis = prev;

            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   ",EXC,1
Time,11,192,AOR,"-(long,long)","%(long,long)",org.joda.time.tz.ZoneInfoCompiler,332,"            }

            millis = prev;

            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   ",EXC,1
Time,11,193,AOR,"-(long,long)","*(long,long)",org.joda.time.tz.ZoneInfoCompiler,332,"            }

            millis = prev;

            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   ",EXC,1
Time,11,194,AOR,"-(long,long)","+(long,long)",org.joda.time.tz.ZoneInfoCompiler,332,"            }

            millis = prev;

            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   ",EXC,1
Time,11,195,AOR,"-(long,long)","/(long,long)",org.joda.time.tz.ZoneInfoCompiler,332,"            }

            millis = prev;

            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   ",EXC,1
Time,11,196,ROR,"!=(long,long)","<(long,long)",org.joda.time.tz.ZoneInfoCompiler,332,"            }

            millis = prev;

            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   ",LIVE,0
Time,11,197,ROR,"!=(long,long)",">(long,long)",org.joda.time.tz.ZoneInfoCompiler,332,"            }

            millis = prev;

            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   ",LIVE,0
Time,11,198,ROR,"!=(long,long)","TRUE(long,long)",org.joda.time.tz.ZoneInfoCompiler,332,"            }

            millis = prev;

            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   ",EXC,1
Time,11,199,LVR,POS,0,org.joda.time.tz.ZoneInfoCompiler,336,"            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   
                return false;
            }
        }
",UNCOV,0
Time,11,200,LVR,POS,NEG,org.joda.time.tz.ZoneInfoCompiler,336,"            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   
                return false;
            }
        }
",UNCOV,0
Time,11,201,AOR,"-(long,long)","%(long,long)",org.joda.time.tz.ZoneInfoCompiler,336,"            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   
                return false;
            }
        }
",UNCOV,0
Time,11,202,AOR,"-(long,long)","*(long,long)",org.joda.time.tz.ZoneInfoCompiler,336,"            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   
                return false;
            }
        }
",UNCOV,0
Time,11,203,AOR,"-(long,long)","+(long,long)",org.joda.time.tz.ZoneInfoCompiler,336,"            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   
                return false;
            }
        }
",UNCOV,0
Time,11,204,AOR,"-(long,long)","/(long,long)",org.joda.time.tz.ZoneInfoCompiler,336,"            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   
                return false;
            }
        }
",UNCOV,0
Time,11,205,STD,<CALL>,<NO-OP>,org.joda.time.tz.ZoneInfoCompiler,333,"
            millis = prev;

            long trans = transitions.get(i).longValue();
            
            if (trans - 1 != millis) {
                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   
                return false;",UNCOV,0
Time,11,206,LVR,FALSE,TRUE,org.joda.time.tz.ZoneInfoCompiler,339,"                System.out.println(""*r* Error in "" + tz.getID() + "" ""
                                   + new DateTime(millis,
                                                  ISOChronology.getInstanceUTC()) + "" != ""
                                   + new DateTime(trans - 1,
                                                  ISOChronology.getInstanceUTC()));
                                   
                return false;
            }
        }

        return true;
    }
",UNCOV,0
Time,11,207,LVR,TRUE,FALSE,org.joda.time.tz.ZoneInfoCompiler,343,"                                                  ISOChronology.getInstanceUTC()));
                                   
                return false;
            }
        }

        return true;
    }

    // Maps names to RuleSets.
    private Map<String, RuleSet> iRuleSets;

    // List of Zone objects.",EXC,1
Time,11,208,STD,<ASSIGN>,<NO-OP>,org.joda.time.tz.ZoneInfoCompiler,356,"    private List<Zone> iZones;

    // List String pairs to link.
    private List<String> iLinks;

    public ZoneInfoCompiler() {
        iRuleSets = new HashMap<String, RuleSet>();
        iZones = new ArrayList<Zone>();
        iLinks = new ArrayList<String>();
    }

    /**
     * Returns a map of ids to DateTimeZones.",EXC,1
Time,11,209,STD,<ASSIGN>,<NO-OP>,org.joda.time.tz.ZoneInfoCompiler,357,"
    // List String pairs to link.
    private List<String> iLinks;

    public ZoneInfoCompiler() {
        iRuleSets = new HashMap<String, RuleSet>();
        iZones = new ArrayList<Zone>();
        iLinks = new ArrayList<String>();
    }

    /**
     * Returns a map of ids to DateTimeZones.
     *",EXC,1
Time,11,210,STD,<ASSIGN>,<NO-OP>,org.joda.time.tz.ZoneInfoCompiler,358,"    // List String pairs to link.
    private List<String> iLinks;

    public ZoneInfoCompiler() {
        iRuleSets = new HashMap<String, RuleSet>();
        iZones = new ArrayList<Zone>();
        iLinks = new ArrayList<String>();
    }

    /**
     * Returns a map of ids to DateTimeZones.
     *
     * @param outputDir optional directory to write compiled data files to",EXC,1
Time,11,211,ROR,"!=(java.lang.Object,java.lang.Object)","TRUE(java.lang.Object,java.lang.Object)",org.joda.time.tz.ZoneInfoCompiler,368,"     * Returns a map of ids to DateTimeZones.
     *
     * @param outputDir optional directory to write compiled data files to
     * @param sources optional list of source files to parse
     */
    public Map<String, DateTimeZone> compile(File outputDir, File[] sources) throws IOException {
        if (sources != null) {
            for (int i=0; i<sources.length; i++) {
                BufferedReader in = new BufferedReader(new FileReader(sources[i]));
                parseDataFile(in);
                in.close();
            }
        }",LIVE,0
Time,11,212,LVR,0,POS,org.joda.time.tz.ZoneInfoCompiler,369,"     *
     * @param outputDir optional directory to write compiled data files to
     * @param sources optional list of source files to parse
     */
    public Map<String, DateTimeZone> compile(File outputDir, File[] sources) throws IOException {
        if (sources != null) {
            for (int i=0; i<sources.length; i++) {
                BufferedReader in = new BufferedReader(new FileReader(sources[i]));
                parseDataFile(in);
                in.close();
            }
        }
",EXC,1
Time,11,213,LVR,0,NEG,org.joda.time.tz.ZoneInfoCompiler,369,"     *
     * @param outputDir optional directory to write compiled data files to
     * @param sources optional list of source files to parse
     */
    public Map<String, DateTimeZone> compile(File outputDir, File[] sources) throws IOException {
        if (sources != null) {
            for (int i=0; i<sources.length; i++) {
                BufferedReader in = new BufferedReader(new FileReader(sources[i]));
                parseDataFile(in);
                in.close();
            }
        }
",EXC,1
Time,11,214,ROR,"<(int,int)","<=(int,int)",org.joda.time.tz.ZoneInfoCompiler,369,"     *
     * @param outputDir optional directory to write compiled data files to
     * @param sources optional list of source files to parse
     */
    public Map<String, DateTimeZone> compile(File outputDir, File[] sources) throws IOException {
        if (sources != null) {
            for (int i=0; i<sources.length; i++) {
                BufferedReader in = new BufferedReader(new FileReader(sources[i]));
                parseDataFile(in);
                in.close();
            }
        }
",EXC,1
Time,11,215,ROR,"<(int,int)","FALSE(int,int)",org.joda.time.tz.ZoneInfoCompiler,369,"     *
     * @param outputDir optional directory to write compiled data files to
     * @param sources optional list of source files to parse
     */
    public Map<String, DateTimeZone> compile(File outputDir, File[] sources) throws IOException {
        if (sources != null) {
            for (int i=0; i<sources.length; i++) {
                BufferedReader in = new BufferedReader(new FileReader(sources[i]));
                parseDataFile(in);
                in.close();
            }
        }
",EXC,1
Time,11,216,STD,<CALL>,<NO-OP>,org.joda.time.tz.ZoneInfoCompiler,371,"     * @param sources optional list of source files to parse
     */
    public Map<String, DateTimeZone> compile(File outputDir, File[] sources) throws IOException {
        if (sources != null) {
            for (int i=0; i<sources.length; i++) {
                BufferedReader in = new BufferedReader(new FileReader(sources[i]));
                parseDataFile(in);
                in.close();
            }
        }

        if (outputDir != null) {
            if (!outputDir.exists()) {",EXC,1
